plan_id,customer_id,merchant_id,product_type,num_installments,order_amount_usd,total_repayable_usd,apr_bps,created_at,status
5687,2517,57,pay_monthly_6,6,56.14,60.41,1541,2025-11-14,paid_off
5688,2517,44,pay_in_3,3,231.26,231.26,0,2025-06-02,active
5689,2519,51,pay_monthly_12,12,598.94,743.43,2446,2025-09-04,active
5690,2519,57,pay_in_4,4,130.93,130.93,0,2026-04-12,delinquent
5691,2524,13,pay_in_3,3,549.60,549.60,0,2025-10-26,delinquent
5692,2524,61,pay_in_4,4,58.33,58.33,0,2025-11-01,defaulted
5693,2526,8,pay_in_4,4,221.02,221.02,0,2025-11-12,active
5694,2527,44,pay_in_3,3,87.21,87.21,0,2025-12-20,paid_off
5695,2528,36,pay_monthly_6,6,203.53,222.38,1878,2025-08-13,paid_off
5696,2528,6,pay_in_3,3,374.14,374.14,0,2025-10-24,paid_off
5697,2528,46,pay_monthly_12,12,317.95,383.96,2105,2026-06-13,active
5698,2528,52,pay_in_3,3,282.80,282.80,0,2026-05-03,active
5699,2528,33,pay_in_3,3,619.57,619.57,0,2026-02-25,active
5700,2529,18,pay_monthly_12,12,578.23,699.25,2122,2026-02-02,active
5701,2529,36,pay_in_3,3,145.97,145.97,0,2026-02-06,active
5702,2530,3,pay_monthly_6,6,591.10,636.49,1557,2025-07-08,active
5703,2530,19,pay_monthly_12,12,873.64,1078.55,2378,2025-10-15,active
5704,2530,2,pay_in_4,4,274.33,274.33,0,2025-03-17,paid_off
5705,2530,14,pay_in_3,3,1588.85,1588.85,0,2026-06-18,active
5706,2530,32,pay_in_4,4,531.58,531.58,0,2025-02-23,delinquent
5707,2531,49,pay_monthly_6,6,91.37,99.52,1809,2025-05-19,paid_off
5708,2531,17,pay_in_3,3,683.70,683.70,0,2025-07-04,active
5709,2531,1,pay_in_4,4,317.21,317.21,0,2025-06-10,active
5710,2531,43,pay_in_4,4,294.59,294.59,0,2026-03-17,paid_off
5711,2532,3,pay_in_4,4,189.97,189.97,0,2026-05-04,active
5712,2532,34,pay_in_3,3,766.56,766.56,0,2025-07-25,active
5713,2533,24,pay_monthly_12,12,210.34,254.72,2139,2026-06-09,active
5714,2533,56,pay_monthly_6,6,66.04,71.88,1794,2026-05-22,active
5715,2533,46,pay_in_4,4,198.57,198.57,0,2025-04-15,active
5716,2533,57,pay_in_4,4,67.04,67.04,0,2025-06-09,paid_off
5717,2533,13,pay_monthly_6,6,624.63,697.85,2377,2025-09-07,active
5718,2533,37,pay_monthly_6,6,467.04,519.48,2277,2026-04-02,active
5719,2534,23,pay_monthly_6,6,1850.76,2085.51,2572,2025-05-11,active
5720,2534,2,pay_in_4,4,401.46,401.46,0,2025-08-07,paid_off
5721,2534,36,pay_in_3,3,99.49,99.49,0,2026-01-12,active
5722,2534,39,pay_in_4,4,152.06,152.06,0,2026-05-08,active
5723,2534,59,pay_in_3,3,169.74,169.74,0,2026-04-27,active
5724,2534,10,pay_in_3,3,329.84,329.84,0,2026-02-05,paid_off
5725,2534,43,pay_in_3,3,200.51,200.51,0,2025-12-03,active
5726,2536,2,pay_monthly_6,6,242.47,263.53,1761,2025-09-13,paid_off
5727,2536,61,pay_in_4,4,170.15,170.15,0,2025-04-23,active
5728,2536,43,pay_in_4,4,153.95,153.95,0,2025-09-26,defaulted
5729,2536,16,pay_in_3,3,951.39,951.39,0,2025-09-07,active
5730,2537,27,pay_in_3,3,1767.16,1767.16,0,2026-02-08,defaulted
5731,2537,45,pay_monthly_6,6,160.49,180.55,2534,2025-12-24,active
5732,2537,34,pay_in_4,4,585.42,585.42,0,2026-01-17,active
5733,2538,57,pay_in_4,4,85.27,85.27,0,2025-06-27,paid_off
5734,2538,49,pay_in_3,3,329.13,329.13,0,2025-11-26,active
5735,2538,25,pay_monthly_12,12,1612.82,1937.96,2044,2025-10-04,active
5736,2539,13,pay_monthly_6,6,1280.68,1377.94,1540,2026-05-07,active
5737,2540,44,pay_monthly_6,6,140.24,155.06,2143,2026-03-11,active
5738,2541,44,pay_monthly_6,6,184.26,201.83,1934,2026-02-17,active
5739,2542,52,pay_in_3,3,103.51,103.51,0,2026-04-20,active
5740,2543,44,pay_monthly_6,6,79.76,86.84,1799,2026-05-21,active
5741,2544,45,pay_monthly_6,6,358.71,389.10,1718,2026-03-27,active
5742,2544,29,pay_in_4,4,746.57,746.57,0,2025-09-27,paid_off
5743,2545,42,pay_monthly_12,12,101.27,122.59,2135,2025-12-16,defaulted
5744,2545,32,pay_monthly_6,6,473.91,526.75,2261,2026-03-16,active
5745,2545,4,pay_in_3,3,284.50,284.50,0,2026-03-01,paid_off
5746,2547,14,pay_in_3,3,180.24,180.24,0,2025-12-22,active
5747,2547,6,pay_in_4,4,985.32,985.32,0,2026-05-06,active
5748,2547,8,pay_in_4,4,186.17,186.17,0,2025-07-13,active
5749,2547,26,pay_in_3,3,1654.53,1654.53,0,2026-01-22,active
5750,2548,13,pay_in_4,4,799.86,799.86,0,2026-05-02,active
5751,2548,58,pay_in_4,4,162.14,162.14,0,2025-11-02,active
5752,2548,20,pay_in_4,4,1266.98,1266.98,0,2026-04-05,paid_off
5753,2549,54,pay_in_4,4,480.09,480.09,0,2026-03-16,paid_off
5754,2549,39,pay_in_4,4,314.25,314.25,0,2026-04-11,active
5755,2549,52,pay_monthly_12,12,425.12,551.75,3020,2026-01-19,active
5756,2549,40,pay_monthly_6,6,101.48,114.40,2582,2026-01-06,defaulted
5757,2550,31,pay_in_4,4,571.96,571.96,0,2026-02-17,defaulted
5758,2550,33,pay_in_4,4,791.20,791.20,0,2026-02-23,paid_off
5759,2551,37,pay_in_3,3,124.62,124.62,0,2026-05-10,active
5760,2551,15,pay_in_4,4,1460.51,1460.51,0,2025-12-22,delinquent
5761,2552,32,pay_monthly_6,6,808.74,886.63,1953,2026-05-05,active
5762,2552,6,pay_monthly_6,6,477.63,533.71,2381,2026-05-16,active
5763,2553,1,pay_in_4,4,458.28,458.28,0,2025-06-27,paid_off
5764,2553,53,pay_monthly_6,6,397.28,442.81,2324,2025-12-11,paid_off
5765,2553,36,pay_in_4,4,183.56,183.56,0,2026-03-19,paid_off
5766,2553,23,pay_monthly_12,12,1000.00,1280.50,2844,2026-05-05,active
5767,2554,15,pay_in_3,3,302.68,302.68,0,2026-01-01,active
5768,2554,42,pay_monthly_6,6,101.33,111.90,2116,2025-08-26,paid_off
5769,2554,18,pay_in_4,4,559.78,559.78,0,2026-04-08,paid_off
5770,2555,32,pay_in_4,4,273.52,273.52,0,2026-03-19,active
5771,2555,47,pay_in_3,3,226.60,226.60,0,2026-02-25,paid_off
5772,2555,14,pay_monthly_6,6,640.23,692.23,1647,2025-12-23,active
5773,2556,34,pay_in_4,4,383.29,383.29,0,2026-06-07,active
5774,2556,30,pay_in_4,4,274.85,274.85,0,2025-09-18,paid_off
5775,2556,41,pay_in_3,3,162.68,162.68,0,2026-04-12,active
5776,2557,18,pay_in_3,3,1862.93,1862.93,0,2025-02-02,paid_off
5777,2557,8,pay_monthly_6,6,171.02,185.39,1704,2025-05-13,paid_off
5778,2557,56,pay_in_3,3,113.56,113.56,0,2026-06-21,active
5779,2557,58,pay_monthly_12,12,148.65,189.66,2797,2025-08-23,active
5780,2557,43,pay_in_4,4,87.15,87.15,0,2025-05-26,defaulted
5781,2557,49,pay_monthly_6,6,208.84,230.66,2119,2026-04-06,active
5782,2557,7,pay_monthly_6,6,796.36,895.05,2513,2025-08-03,active
5783,2558,50,pay_monthly_6,6,484.33,531.05,1956,2025-11-05,paid_off
5784,2558,36,pay_in_3,3,340.11,340.11,0,2026-02-27,paid_off
5785,2559,61,pay_in_4,4,57.54,57.54,0,2026-02-12,paid_off
5786,2559,51,pay_in_3,3,336.37,336.37,0,2026-06-15,active
5787,2559,52,pay_monthly_6,6,262.24,294.25,2475,2026-02-14,active
5788,2560,11,pay_in_4,4,950.00,950.00,0,2025-07-21,paid_off
5789,2560,41,pay_monthly_6,6,239.81,265.21,2148,2026-04-02,active
5790,2560,61,pay_in_4,4,158.90,158.90,0,2026-02-09,active
5791,2560,47,pay_in_4,4,680.88,680.88,0,2026-06-18,active
5792,2561,32,pay_in_4,4,611.37,611.37,0,2026-01-15,paid_off
5793,2561,59,pay_monthly_12,12,255.05,326.11,2825,2026-04-05,active
5794,2563,27,pay_monthly_12,12,910.36,1111.76,2243,2025-08-01,active
5795,2563,14,pay_monthly_6,6,600.02,660.71,2051,2026-05-25,active
5796,2564,30,pay_monthly_6,6,775.41,841.37,1725,2025-11-27,active
5797,2564,30,pay_monthly_6,6,220.15,240.98,1919,2026-02-27,delinquent
5798,2564,35,pay_in_4,4,204.01,204.01,0,2026-03-08,paid_off
5799,2565,21,pay_monthly_6,6,490.89,529.99,1615,2025-09-04,active
5800,2565,56,pay_monthly_12,12,135.44,172.54,2777,2025-04-02,active
5801,2565,60,pay_in_4,4,148.88,148.88,0,2025-11-23,paid_off
5802,2565,10,pay_monthly_12,12,406.27,534.34,3196,2025-12-17,active
5803,2565,29,pay_in_3,3,305.34,305.34,0,2025-03-21,active
5804,2565,48,pay_in_3,3,191.06,191.06,0,2025-09-28,paid_off
5805,2565,58,pay_monthly_6,6,128.70,144.31,2460,2025-10-14,active
5806,2566,20,pay_monthly_12,12,439.66,551.19,2572,2026-05-03,active
5807,2568,56,pay_in_4,4,39.22,39.22,0,2025-08-04,paid_off
5808,2568,6,pay_in_3,3,276.41,276.41,0,2026-04-11,active
5809,2568,61,pay_in_4,4,106.12,106.12,0,2026-05-10,active
5810,2569,35,pay_monthly_12,12,311.75,401.90,2932,2026-06-08,active
5811,2569,24,pay_in_4,4,588.83,588.83,0,2026-05-17,active
5812,2570,17,pay_monthly_6,6,1696.60,1859.00,1941,2026-04-01,active
5813,2572,51,pay_in_4,4,387.34,387.34,0,2026-04-06,delinquent
5814,2573,21,pay_in_4,4,1071.42,1071.42,0,2026-06-24,active
5815,2573,42,pay_monthly_12,12,83.30,107.90,2994,2025-04-17,active
5816,2573,2,pay_monthly_12,12,206.68,260.64,2647,2026-06-21,active
5817,2573,44,pay_in_4,4,330.91,330.91,0,2026-05-06,active
5818,2573,40,pay_monthly_12,12,182.82,241.64,3262,2025-12-13,active
5819,2574,6,pay_in_4,4,54.47,54.47,0,2026-01-10,paid_off
5820,2575,6,pay_in_4,4,285.48,285.48,0,2025-09-01,active
5821,2575,56,pay_in_3,3,183.13,183.13,0,2026-06-20,active
5822,2575,3,pay_in_4,4,299.55,299.55,0,2025-07-15,paid_off
5823,2575,47,pay_in_4,4,101.19,101.19,0,2025-10-09,delinquent
5824,2575,39,pay_in_4,4,44.30,44.30,0,2026-02-19,paid_off
5825,2576,26,pay_monthly_6,6,597.09,657.75,2060,2026-04-24,active
5826,2576,10,pay_monthly_6,6,184.68,199.83,1663,2026-05-27,active
5827,2576,53,pay_in_4,4,225.99,225.99,0,2026-02-18,paid_off
5828,2578,28,pay_monthly_6,6,990.23,1066.65,1565,2026-05-27,active
5829,2579,41,pay_in_4,4,111.22,111.22,0,2026-02-07,paid_off
5830,2579,3,pay_monthly_6,6,458.95,501.86,1896,2026-04-21,defaulted
5831,2580,26,pay_monthly_6,6,485.21,535.58,2105,2026-04-23,active
5832,2580,57,pay_monthly_12,12,79.43,105.54,3333,2025-09-21,active
5833,2580,3,pay_in_4,4,824.80,824.80,0,2026-02-23,paid_off
5834,2580,43,pay_in_4,4,271.57,271.57,0,2026-05-03,active
5835,2581,51,pay_in_4,4,220.48,220.48,0,2025-11-12,active
5836,2581,32,pay_in_4,4,367.06,367.06,0,2025-03-23,active
5837,2581,31,pay_in_4,4,274.94,274.94,0,2026-05-04,active
5838,2581,13,pay_in_4,4,557.34,557.34,0,2025-11-10,defaulted
5839,2581,41,pay_monthly_6,6,183.06,200.88,1974,2026-01-03,active
5840,2582,27,pay_in_4,4,452.55,452.55,0,2026-02-20,paid_off
5841,2582,61,pay_in_4,4,46.99,46.99,0,2026-06-04,active
5842,2582,12,pay_monthly_6,6,550.78,604.94,1994,2026-05-15,active
5843,2583,13,pay_in_3,3,568.54,568.54,0,2026-06-13,active
5844,2583,34,pay_in_4,4,282.33,282.33,0,2025-11-26,active
5845,2583,37,pay_in_4,4,161.49,161.49,0,2026-02-18,active
5846,2584,37,pay_monthly_6,6,103.45,112.17,1710,2026-04-11,active
5847,2584,60,pay_in_3,3,168.03,168.03,0,2026-02-18,paid_off
5848,2587,40,pay_monthly_6,6,79.32,85.63,1613,2025-05-27,active
5849,2587,22,pay_monthly_6,6,1552.55,1747.48,2546,2025-08-15,paid_off
5850,2588,50,pay_in_3,3,204.32,204.32,0,2025-10-19,paid_off
5851,2588,6,pay_in_4,4,870.43,870.43,0,2025-12-14,active
5852,2588,49,pay_in_3,3,408.15,408.15,0,2026-06-10,active
5853,2588,35,pay_in_4,4,164.24,164.24,0,2026-04-20,active
5854,2590,25,pay_monthly_6,6,738.32,827.45,2448,2026-04-22,active
5855,2590,37,pay_monthly_6,6,259.61,285.24,2002,2025-07-24,active
5856,2590,37,pay_in_4,4,80.34,80.34,0,2026-01-23,active
5857,2591,57,pay_in_4,4,46.27,46.27,0,2025-11-13,paid_off
5858,2591,34,pay_monthly_12,12,655.09,822.82,2596,2026-06-24,active
5859,2592,7,pay_in_4,4,288.80,288.80,0,2026-06-20,active
5860,2592,35,pay_in_4,4,388.85,388.85,0,2025-08-05,active
5861,2592,34,pay_in_4,4,439.69,439.69,0,2026-04-03,paid_off
5862,2592,56,pay_in_3,3,125.20,125.20,0,2026-02-01,active
5863,2593,28,pay_in_4,4,288.65,288.65,0,2025-06-04,paid_off
5864,2593,6,pay_monthly_12,12,399.51,519.14,3036,2025-07-23,active
5865,2595,20,pay_monthly_12,12,1114.25,1351.41,2158,2025-07-20,active
5866,2595,20,pay_monthly_12,12,818.68,1013.76,2416,2026-01-28,active
5867,2595,61,pay_in_4,4,65.21,65.21,0,2025-07-17,paid_off
5868,2596,28,pay_in_3,3,1496.31,1496.31,0,2025-11-22,paid_off
5869,2596,6,pay_in_4,4,289.09,289.09,0,2025-10-23,active
5870,2596,27,pay_in_4,4,2150.00,2150.00,0,2026-03-24,paid_off
5871,2596,59,pay_in_4,4,69.74,69.74,0,2026-02-19,active
5872,2596,37,pay_in_4,4,57.31,57.31,0,2026-03-14,active
5873,2597,12,pay_in_4,4,291.34,291.34,0,2025-09-27,active
5874,2597,8,pay_in_4,4,306.68,306.68,0,2025-11-02,active
5875,2598,37,pay_in_4,4,58.28,58.28,0,2026-06-24,active
5876,2599,18,pay_in_4,4,764.85,764.85,0,2026-05-06,active
5877,2599,11,pay_in_4,4,357.03,357.03,0,2026-04-27,active
5878,2599,40,pay_monthly_6,6,137.40,154.13,2469,2026-02-27,active
5879,2600,48,pay_monthly_6,6,275.14,308.79,2480,2026-04-03,active
5880,2600,47,pay_in_4,4,521.23,521.23,0,2026-04-20,paid_off
5881,2600,30,pay_in_4,4,904.00,904.00,0,2025-11-22,active
5882,2601,60,pay_in_4,4,48.82,48.82,0,2025-12-02,paid_off
5883,2601,58,pay_in_4,4,70.93,70.93,0,2025-07-08,active
5884,2601,9,pay_in_4,4,286.97,286.97,0,2026-01-14,active
5885,2601,37,pay_in_4,4,163.32,163.32,0,2026-05-20,active
5886,2602,44,pay_in_3,3,147.74,147.74,0,2026-06-25,active
5887,2603,38,pay_in_3,3,331.58,331.58,0,2026-03-17,paid_off
5888,2603,43,pay_monthly_6,6,52.39,56.98,1776,2026-02-26,active
5889,2603,38,pay_in_4,4,30.22,30.22,0,2026-02-19,active
5890,2603,25,pay_in_3,3,1330.01,1330.01,0,2026-06-09,active
5891,2605,17,pay_in_4,4,994.29,994.29,0,2026-04-02,paid_off
5892,2605,27,pay_in_4,4,1200.00,1200.00,0,2025-05-28,delinquent
5893,2605,16,pay_in_3,3,643.23,643.23,0,2026-04-11,active
5894,2605,55,pay_monthly_6,6,107.34,115.78,1595,2025-11-03,paid_off
5895,2606,13,pay_in_3,3,1473.71,1473.71,0,2026-06-17,active
5896,2606,45,pay_in_4,4,177.16,177.16,0,2026-02-14,paid_off
5897,2606,4,pay_in_4,4,608.52,608.52,0,2026-05-16,delinquent
5898,2606,27,pay_in_4,4,497.28,497.28,0,2026-06-22,active
5899,2607,2,pay_monthly_6,6,143.18,157.46,2022,2025-06-14,delinquent
5900,2607,5,pay_monthly_12,12,242.77,302.75,2505,2026-01-06,active
5901,2607,48,pay_in_4,4,139.64,139.64,0,2025-10-06,defaulted
5902,2608,57,pay_monthly_12,12,136.28,168.24,2378,2025-09-21,active
5903,2609,31,pay_in_4,4,649.60,649.60,0,2026-05-15,active
5904,2610,36,pay_in_4,4,130.13,130.13,0,2025-11-22,active
5905,2610,21,pay_monthly_6,6,608.56,669.45,2029,2026-05-23,delinquent
5906,2611,18,pay_in_3,3,585.92,585.92,0,2025-11-02,paid_off
5907,2612,37,pay_in_3,3,192.62,192.62,0,2026-02-13,paid_off
5908,2612,11,pay_in_3,3,633.61,633.61,0,2025-05-16,paid_off
5909,2614,24,pay_in_4,4,1288.81,1288.81,0,2025-12-13,paid_off
5910,2614,30,pay_in_4,4,640.01,640.01,0,2025-11-25,paid_off
5911,2614,20,pay_in_4,4,705.02,705.02,0,2026-06-14,active
5912,2614,45,pay_in_3,3,140.12,140.12,0,2025-06-01,active
5913,2615,29,pay_in_4,4,476.76,476.76,0,2025-11-07,paid_off
5914,2615,41,pay_in_3,3,175.50,175.50,0,2026-01-10,paid_off
5915,2615,48,pay_in_4,4,216.83,216.83,0,2025-12-07,active
5916,2617,15,pay_in_4,4,685.17,685.17,0,2026-01-05,paid_off
5917,2617,2,pay_in_3,3,682.23,682.23,0,2026-03-04,paid_off
5918,2617,37,pay_in_4,4,402.98,402.98,0,2026-04-28,active
5919,2620,55,pay_monthly_12,12,67.40,84.73,2607,2026-02-23,active
5920,2620,31,pay_monthly_12,12,1444.61,1748.95,2136,2026-01-16,active
5921,2620,36,pay_in_4,4,47.94,47.94,0,2026-02-06,active
5922,2621,38,pay_in_4,4,112.83,112.83,0,2025-10-10,paid_off
5923,2621,56,pay_in_4,4,165.26,165.26,0,2025-10-07,active
5924,2621,20,pay_in_4,4,429.57,429.57,0,2025-11-02,paid_off
5925,2621,8,pay_monthly_6,6,164.14,185.17,2598,2026-02-02,active
5926,2622,21,pay_in_4,4,570.92,570.92,0,2025-03-24,paid_off
5927,2622,25,pay_monthly_6,6,1136.92,1274.90,2461,2026-05-03,active
5928,2622,9,pay_monthly_6,6,114.03,128.58,2587,2026-05-16,active
5929,2622,3,pay_in_4,4,567.75,567.75,0,2025-08-17,paid_off
5930,2623,4,pay_in_4,4,195.16,195.16,0,2026-05-01,active
5931,2624,52,pay_monthly_6,6,295.71,333.23,2573,2026-03-02,active
5932,2624,7,pay_in_4,4,198.94,198.94,0,2025-12-09,paid_off
5933,2624,36,pay_monthly_6,6,114.08,127.55,2394,2026-05-12,active
5934,2624,10,pay_monthly_12,12,219.81,267.92,2219,2026-05-04,active
5935,2624,1,pay_in_4,4,410.80,410.80,0,2026-01-28,paid_off
5936,2624,56,pay_in_4,4,82.28,82.28,0,2025-05-23,paid_off
5937,2626,57,pay_in_4,4,52.61,52.61,0,2026-02-28,paid_off
5938,2626,20,pay_in_4,4,388.13,388.13,0,2026-06-21,active
5939,2626,47,pay_in_3,3,120.40,120.40,0,2025-12-30,paid_off
5940,2628,15,pay_in_4,4,506.00,506.00,0,2026-05-25,active
5941,2629,38,pay_monthly_12,12,210.18,270.07,2889,2026-05-06,active
5942,2629,32,pay_in_4,4,214.52,214.52,0,2025-11-01,defaulted
5943,2629,44,pay_in_3,3,177.74,177.74,0,2026-01-13,paid_off
5944,2629,26,pay_monthly_6,6,1255.25,1388.53,2153,2025-06-18,active
5945,2629,22,pay_in_3,3,838.33,838.33,0,2025-05-28,delinquent
5946,2630,48,pay_monthly_12,12,120.69,155.08,2889,2025-03-27,active
5947,2630,21,pay_in_4,4,701.17,701.17,0,2026-01-28,active
5948,2630,50,pay_in_4,4,100.41,100.41,0,2026-02-01,active
5949,2632,33,pay_monthly_12,12,659.40,804.95,2238,2025-11-03,active
5950,2632,15,pay_in_4,4,536.50,536.50,0,2026-04-09,paid_off
5951,2632,9,pay_in_4,4,329.68,329.68,0,2025-06-27,paid_off
5952,2632,41,pay_in_4,4,175.55,175.55,0,2025-10-03,active
5953,2632,25,pay_in_3,3,1032.68,1032.68,0,2025-05-17,delinquent
5954,2634,18,pay_in_4,4,688.83,688.83,0,2026-05-03,active
5955,2635,19,pay_monthly_6,6,586.91,661.47,2576,2026-06-04,active
5956,2635,2,pay_in_4,4,415.31,415.31,0,2026-01-25,defaulted
5957,2635,40,pay_in_4,4,205.42,205.42,0,2026-05-11,active
5958,2636,38,pay_in_4,4,224.77,224.77,0,2026-06-22,active
5959,2637,14,pay_in_4,4,944.46,944.46,0,2025-09-16,paid_off
5960,2637,4,pay_in_3,3,402.22,402.22,0,2025-09-22,active
5961,2638,33,pay_in_4,4,777.43,777.43,0,2026-05-02,active
5962,2640,38,pay_in_3,3,74.38,74.38,0,2026-01-19,active
5963,2640,45,pay_monthly_6,6,449.72,484.12,1551,2025-04-12,paid_off
5964,2640,20,pay_in_4,4,1744.18,1744.18,0,2025-08-17,paid_off
5965,2640,40,pay_in_3,3,76.41,76.41,0,2025-12-04,paid_off
5966,2640,10,pay_in_4,4,356.94,356.94,0,2026-06-16,active
5967,2641,49,pay_in_4,4,640.08,640.08,0,2025-12-28,paid_off
5968,2642,38,pay_in_4,4,199.32,199.32,0,2025-11-27,active
5969,2643,33,pay_in_4,4,651.80,651.80,0,2025-11-11,active
5970,2643,18,pay_in_4,4,441.00,441.00,0,2025-11-05,paid_off
5971,2643,59,pay_in_3,3,176.27,176.27,0,2026-03-27,active
5972,2643,39,pay_monthly_12,12,234.23,290.99,2457,2026-06-05,active
5973,2644,58,pay_monthly_12,12,77.23,95.19,2358,2026-01-25,active
5974,2644,34,pay_monthly_6,6,196.71,219.22,2320,2026-06-01,active
5975,2645,34,pay_in_4,4,706.98,706.98,0,2026-06-12,active
5976,2645,21,pay_monthly_6,6,1207.87,1330.70,2062,2025-12-07,paid_off
5977,2645,34,pay_in_4,4,839.21,839.21,0,2026-05-27,active
5978,2646,15,pay_in_4,4,262.63,262.63,0,2025-06-18,defaulted
5979,2648,8,pay_in_3,3,349.68,349.68,0,2026-05-09,active
5980,2649,61,pay_monthly_6,6,143.30,156.66,1891,2026-01-28,active
5981,2650,53,pay_monthly_6,6,581.58,629.25,1662,2026-01-22,active
5982,2650,53,pay_in_3,3,164.99,164.99,0,2026-01-20,paid_off
5983,2650,44,pay_in_4,4,58.56,58.56,0,2026-05-17,active
5984,2650,56,pay_in_4,4,66.13,66.13,0,2026-01-22,paid_off
5985,2650,18,pay_in_4,4,766.77,766.77,0,2026-03-27,paid_off
5986,2651,2,pay_monthly_6,6,418.45,469.96,2496,2026-06-01,active
5987,2652,59,pay_in_3,3,85.94,85.94,0,2026-02-24,paid_off
5988,2652,22,pay_monthly_6,6,1059.46,1141.91,1578,2025-09-14,paid_off
5989,2654,34,pay_monthly_6,6,299.40,332.56,2246,2026-06-12,active
5990,2654,45,pay_in_4,4,181.19,181.19,0,2026-06-05,active
5991,2654,14,pay_in_4,4,626.75,626.75,0,2026-05-24,active
5992,2654,40,pay_in_3,3,185.41,185.41,0,2026-06-09,active
5993,2655,38,pay_in_4,4,149.63,149.63,0,2026-01-07,active
5994,2656,59,pay_in_4,4,61.92,61.92,0,2026-01-20,paid_off
5995,2656,32,pay_monthly_6,6,759.57,854.90,2545,2025-12-11,active
5996,2657,52,pay_in_3,3,126.50,126.50,0,2025-07-16,paid_off
5997,2657,49,pay_in_4,4,146.27,146.27,0,2026-02-04,paid_off
5998,2658,59,pay_monthly_6,6,151.98,166.39,1923,2025-12-15,paid_off
5999,2658,39,pay_monthly_6,6,144.33,161.27,2380,2026-05-28,active
6000,2659,44,pay_monthly_6,6,61.84,69.06,2369,2025-09-22,paid_off
6001,2659,3,pay_in_4,4,130.43,130.43,0,2025-12-13,paid_off
6002,2659,16,pay_in_4,4,931.85,931.85,0,2025-10-05,active
6003,2659,19,pay_in_4,4,594.14,594.14,0,2026-05-05,active
6004,2660,28,pay_in_4,4,197.21,197.21,0,2026-04-13,defaulted
6005,2661,19,pay_in_4,4,282.93,282.93,0,2026-05-25,active
6006,2661,8,pay_in_4,4,246.08,246.08,0,2026-06-20,active
6007,2661,17,pay_monthly_6,6,630.73,711.01,2581,2026-06-07,active
6008,2661,48,pay_monthly_6,6,196.46,215.11,1925,2025-06-04,paid_off
6009,2661,57,pay_in_4,4,112.81,112.81,0,2025-10-22,active
6010,2661,10,pay_in_4,4,114.34,114.34,0,2025-10-08,active
6011,2661,55,pay_in_4,4,95.77,95.77,0,2025-09-10,paid_off
6012,2662,9,pay_in_3,3,428.62,428.62,0,2026-05-25,active
6013,2662,3,pay_in_4,4,127.68,127.68,0,2026-03-13,paid_off
6014,2663,23,pay_monthly_6,6,475.46,531.24,2379,2026-02-09,active
6015,2663,31,pay_in_4,4,707.58,707.58,0,2026-02-28,active
6016,2663,24,pay_in_3,3,454.56,454.56,0,2025-06-01,paid_off
6017,2664,2,pay_monthly_12,12,179.55,216.19,2069,2026-05-30,active
6018,2664,50,pay_monthly_6,6,372.28,411.77,2151,2026-05-30,active
6019,2666,31,pay_in_4,4,701.90,701.90,0,2026-05-19,active
6020,2666,25,pay_in_3,3,781.13,781.13,0,2026-02-10,paid_off
6021,2667,54,pay_in_4,4,389.16,389.16,0,2026-02-24,active
6022,2667,51,pay_in_4,4,248.27,248.27,0,2025-12-19,active
6023,2668,54,pay_monthly_6,6,345.23,389.31,2589,2026-05-26,active
6024,2668,52,pay_in_4,4,415.00,415.00,0,2025-12-26,active
6025,2668,50,pay_monthly_6,6,129.34,143.77,2263,2026-03-16,active
6026,2670,9,pay_in_4,4,278.94,278.94,0,2025-07-11,defaulted
6027,2670,5,pay_in_4,4,312.22,312.22,0,2026-03-13,paid_off
6028,2670,57,pay_monthly_6,6,61.07,68.20,2369,2026-05-17,active
6029,2670,28,pay_in_4,4,324.80,324.80,0,2026-03-13,paid_off
6030,2670,24,pay_in_4,4,804.34,804.34,0,2026-04-06,paid_off
6031,2674,8,pay_monthly_6,6,218.39,243.41,2323,2025-06-18,paid_off
6032,2674,50,pay_in_3,3,536.18,536.18,0,2026-05-19,active
6033,2675,54,pay_monthly_12,12,142.94,178.82,2545,2026-04-14,active
6034,2675,21,pay_in_3,3,494.11,494.11,0,2026-01-16,paid_off
6035,2675,53,pay_monthly_6,6,239.70,268.05,2398,2026-06-20,active
6036,2676,30,pay_in_3,3,407.73,407.73,0,2026-03-01,active
6037,2676,15,pay_monthly_6,6,1600.00,1788.58,2390,2026-01-18,active
6038,2676,34,pay_in_3,3,386.88,386.88,0,2026-05-18,defaulted
6039,2676,5,pay_in_4,4,614.95,614.95,0,2025-06-20,active
6040,2676,28,pay_in_4,4,399.50,399.50,0,2025-07-07,defaulted
6041,2677,22,pay_monthly_12,12,800.00,1063.54,3340,2025-11-17,active
6042,2677,54,pay_in_3,3,116.08,116.08,0,2026-06-04,active
6043,2679,26,pay_in_3,3,1000.00,1000.00,0,2025-07-05,delinquent
6044,2679,55,pay_monthly_12,12,65.19,86.64,3336,2026-01-09,active
6045,2679,19,pay_monthly_6,6,321.52,358.88,2356,2026-02-18,active
6046,2680,42,pay_in_4,4,139.50,139.50,0,2026-06-10,active
6047,2680,18,pay_monthly_6,6,648.41,702.00,1676,2026-02-19,active
6048,2680,13,pay_in_4,4,596.05,596.05,0,2026-03-07,paid_off
6049,2681,8,pay_in_4,4,715.06,715.06,0,2025-09-09,active
